2013-02-07 17:24:38.837846,0,A,t2
2013-02-07 17:24:38.837846,0,B,t0
2013-02-07 17:24:38.837846,1,B,t3
2013-02-07 17:24:38.837846,2,B,t2
2013-02-07 17:24:38.837846,3,B,t3
2013-02-07 17:24:38.837846,4,B,t1
2013-02-07 17:24:38.837846,5,B,t3
2013-02-07 17:24:38.837846,6,B,t1
2013-02-07 17:24:38.837846,7,B,t1
2013-02-07 17:24:38.837846,8,B,t1
2013-02-07 17:24:38.837846,9,B,t2
2013-02-07 17:24:38.837846,10,B,t0
2013-02-07 17:24:38.837846,11,B,t2
2013-02-07 17:24:38.837846,12,B,t3
2013-02-07 17:24:38.837846,13,B,t3
2013-02-07 17:24:38.837846,14,B,t2
2013-02-07 17:24:38.837846,15,B,t3
2013-02-07 17:24:38.837846,16,B,t2
2013-02-07 17:24:38.837846,17,B,t3
2013-02-07 17:24:38.837846,18,B,t0
2013-02-07 17:24:38.837846,19,B,t3
2013-02-07 17:24:38.837846,20,B,t3
2013-02-07 17:24:38.837846,21,B,t0
2013-02-07 17:24:38.837846,22,B,t3
2013-02-07 17:24:38.837846,23,B,t0
2013-02-07 17:24:38.837846,24,B,t0
2013-02-07 17:24:38.837846,25,B,t1
2013-02-07 17:24:38.837846,26,B,t3
2013-02-07 17:24:38.837846,27,B,t1
2013-02-07 17:24:38.837846,28,B,t0
2013-02-07 17:24:38.837846,29,B,t3
2013-02-07 17:24:38.837846,30,B,t0
2013-02-07 17:24:38.837846,31,B,t3
2013-02-07 17:24:38.837846,32,B,t3
2013-02-07 17:24:38.837846,33,B,t3
2013-02-07 17:24:38.837846,34,B,t3
2013-02-07 17:24:38.837846,35,B,t3
2013-02-07 17:24:38.837846,36,B,t1
2013-02-07 17:24:38.837846,37,B,t1
2013-02-07 17:24:38.837846,38,B,t1
2013-02-07 17:24:38.837846,39,B,t0
2013-02-07 17:24:38.837846,40,B,t0
2013-02-07 17:24:38.837846,0,C,t0
2013-02-07 17:24:38.837846,1,C,t1
2013-02-07 17:24:38.837846,2,C,t3
2013-02-07 17:24:38.837846,3,C,t2
2013-02-07 17:24:38.837846,4,C,t3
2013-02-07 17:24:38.837846,5,C,t3
2013-02-07 17:24:38.837846,6,C,t2
2013-02-07 17:24:38.837846,7,C,t0
2013-02-07 17:24:38.837846,8,C,t2
2013-02-07 17:24:38.837846,9,C,t1
2013-02-07 17:24:38.837846,10,C,t0
2013-02-07 17:24:38.837846,11,C,t0
2013-02-07 17:24:38.837846,12,C,t0
2013-02-07 17:24:38.837846,13,C,t2
2013-02-07 17:24:38.837846,14,C,t3
2013-02-07 17:24:38.837846,15,C,t3
2013-02-07 17:24:38.837846,16,C,t3
2013-02-07 17:24:38.837846,17,C,t1
2013-02-07 17:24:38.837846,18,C,t1
2013-02-07 17:24:38.837846,19,C,t2
2013-02-07 17:24:38.837846,20,C,t1
2013-02-07 17:24:38.837846,21,C,t3
2013-02-07 17:24:38.837846,22,C,t0
2013-02-07 17:24:38.837846,23,C,t3
2013-02-07 17:24:38.837846,24,C,t1
2013-02-07 17:24:38.837846,25,C,t3
2013-02-07 17:24:38.837846,26,C,t1
2013-02-07 17:24:38.837846,27,C,t0
2013-02-07 17:24:38.837846,28,C,t2
2013-02-07 17:24:38.837846,29,C,t1
2013-02-07 17:24:38.837846,30,C,t2
2013-02-07 17:24:38.837846,31,C,t2
2013-02-07 17:24:38.837846,32,C,t3
2013-02-07 17:24:38.837846,33,C,t2
2013-02-07 17:24:38.837846,34,C,t2
2013-02-07 17:24:38.837846,35,C,t1
2013-02-07 17:24:38.837846,36,C,t2
2013-02-07 17:24:38.837846,37,C,t0
2013-02-07 17:24:38.837846,38,C,t0
2013-02-07 17:24:38.837846,39,C,t2
2013-02-07 17:24:38.837846,40,C,t2
2013-02-07 17:24:38.837846,0,D,t0
2013-02-07 17:24:38.837846,1,D,t0
2013-02-07 17:24:38.837846,2,D,t1
2013-02-07 17:24:38.837846,3,D,t0
2013-02-07 17:24:38.837846,4,D,t2
2013-02-07 17:24:38.837846,5,D,t1
2013-02-07 17:24:38.837846,6,D,t0
2013-02-07 17:24:38.837846,7,D,t1
2013-02-07 17:24:38.837846,8,D,t2
2013-02-07 17:24:38.837846,9,D,t3
2013-02-07 17:24:38.837846,10,D,t2
2013-02-07 17:24:38.837846,11,D,t1
2013-02-07 17:24:38.837846,12,D,t2
2013-02-07 17:24:38.837846,13,D,t2
2013-02-07 17:24:38.837846,14,D,t0
2013-02-07 17:24:38.837846,15,D,t1
2013-02-07 17:24:38.837846,16,D,t3
2013-02-07 17:24:38.837846,17,D,t2
2013-02-07 17:24:38.837846,18,D,t0
2013-02-07 17:24:38.837846,19,D,t1
2013-02-07 17:24:38.837846,20,D,t1
2013-02-07 17:24:38.837846,21,D,t0
2013-02-07 17:24:38.837846,22,D,t0
2013-02-07 17:24:38.837846,23,D,t0
2013-02-07 17:24:38.837846,24,D,t2
2013-02-07 17:24:38.837846,25,D,t0
2013-02-07 17:24:38.837846,26,D,t1
2013-02-07 17:24:38.837846,27,D,t2
2013-02-07 17:24:38.837846,28,D,t2
2013-02-07 17:24:38.837846,29,D,t0
2013-02-07 17:24:38.837846,30,D,t3
2013-02-07 17:24:38.837846,31,D,t3
2013-02-07 17:24:38.837846,32,D,t1
2013-02-07 17:24:38.837846,33,D,t2
2013-02-07 17:24:38.837846,34,D,t0
2013-02-07 17:24:38.837846,35,D,t2
2013-02-07 17:24:38.837846,36,D,t2
2013-02-07 17:24:38.837846,37,D,t0
2013-02-07 17:24:38.837846,38,D,t3
2013-02-07 17:24:38.837846,39,D,t1
2013-02-07 17:24:38.837846,40,D,t1
2013-02-07 17:24:38.837846,0,E,t2
2013-02-07 17:24:38.837846,1,E,t1
2013-02-07 17:24:38.837846,2,E,t2
2013-02-07 17:24:38.837846,3,E,t1
2013-02-07 17:24:38.837846,4,E,t3
2013-02-07 17:24:38.837846,5,E,t0
2013-02-07 17:24:38.837846,6,E,t3
2013-02-07 17:24:38.837846,7,E,t1
2013-02-07 17:24:38.837846,8,E,t0
2013-02-07 17:24:38.837846,9,E,t0
2013-02-07 17:24:38.837846,10,E,t0
2013-02-07 17:24:38.837846,11,E,t0
2013-02-07 17:24:38.837846,12,E,t2
2013-02-07 17:24:38.837846,13,E,t2
2013-02-07 17:24:38.837846,14,E,t1
2013-02-07 17:24:38.837846,15,E,t3
2013-02-07 17:24:38.837846,16,E,t3
2013-02-07 17:24:38.837846,17,E,t1
2013-02-07 17:24:38.837846,18,E,t0
2013-02-07 17:24:38.837846,19,E,t0
2013-02-07 17:24:38.837846,20,E,t3
2013-02-07 17:24:38.837846,21,E,t1
2013-02-07 17:24:38.837846,22,E,t2
2013-02-07 17:24:38.837846,23,E,t3
2013-02-07 17:24:38.837846,24,E,t2
2013-02-07 17:24:38.837846,25,E,t0
2013-02-07 17:24:38.837846,26,E,t2
2013-02-07 17:24:38.837846,27,E,t0
2013-02-07 17:24:38.837846,28,E,t1
2013-02-07 17:24:38.837846,29,E,t3
2013-02-07 17:24:38.837846,30,E,t3
2013-02-07 17:24:38.837846,31,E,t1
2013-02-07 17:24:38.837846,32,E,t2
2013-02-07 17:24:38.837846,33,E,t3
2013-02-07 17:24:38.837846,34,E,t3
2013-02-07 17:24:38.837846,35,E,t3
2013-02-07 17:24:38.837846,36,E,t0
2013-02-07 17:24:38.837846,37,E,t3
2013-02-07 17:24:38.837846,38,E,t2
2013-02-07 17:24:38.837846,39,E,t2
2013-02-07 17:24:38.837846,40,E,t1
2013-02-07 17:24:38.837846,0,F,t0
2013-02-07 17:24:38.837846,1,F,t1
2013-02-07 17:24:38.837846,2,F,t2
2013-02-07 17:24:38.837846,3,F,t1
2013-02-07 17:24:38.837846,4,F,t0
2013-02-07 17:24:38.837846,5,F,t3
2013-02-07 17:24:38.837846,6,F,t1
2013-02-07 17:24:38.837846,7,F,t1
2013-02-07 17:24:38.837846,8,F,t0
2013-02-07 17:24:38.837846,9,F,t3
2013-02-07 17:24:38.837846,10,F,t1
2013-02-07 17:24:38.837846,11,F,t1
2013-02-07 17:24:38.837846,12,F,t3
2013-02-07 17:24:38.837846,13,F,t2
2013-02-07 17:24:38.837846,14,F,t2
2013-02-07 17:24:38.837846,15,F,t3
2013-02-07 17:24:38.837846,16,F,t3
2013-02-07 17:24:38.837846,17,F,t2
2013-02-07 17:24:38.837846,18,F,t2
2013-02-07 17:24:38.837846,19,F,t2
2013-02-07 17:24:38.837846,20,F,t1
2013-02-07 17:24:38.837846,21,F,t1
2013-02-07 17:24:38.837846,22,F,t2
2013-02-07 17:24:38.837846,23,F,t3
2013-02-07 17:24:38.837846,24,F,t3
2013-02-07 17:24:38.837846,25,F,t2
2013-02-07 17:24:38.837846,26,F,t3
2013-02-07 17:24:38.837846,27,F,t0
2013-02-07 17:24:38.837846,28,F,t2
2013-02-07 17:24:38.837846,29,F,t3
2013-02-07 17:24:38.837846,30,F,t3
2013-02-07 17:24:38.837846,31,F,t2
2013-02-07 17:24:38.837846,32,F,t0
2013-02-07 17:24:38.837846,33,F,t1
2013-02-07 17:24:38.837846,34,F,t3
2013-02-07 17:24:38.837846,35,F,t2
2013-02-07 17:24:38.837846,36,F,t2
2013-02-07 17:24:38.837846,37,F,t2
2013-02-07 17:24:38.837846,38,F,t2
2013-02-07 17:24:38.837846,39,F,t0
2013-02-07 17:24:38.837846,40,F,t2
2013-02-07 17:24:38.837846,0,G,t3
2013-02-07 17:24:38.837846,1,G,t1
2013-02-07 17:24:38.837846,2,G,t2
2013-02-07 17:24:38.837846,3,G,t2
2013-02-07 17:24:38.837846,4,G,t2
2013-02-07 17:24:38.837846,5,G,t1
2013-02-07 17:24:38.837846,6,G,t1
2013-02-07 17:24:38.837846,7,G,t1
2013-02-07 17:24:38.837846,8,G,t2
2013-02-07 17:24:38.837846,9,G,t3
2013-02-07 17:24:38.837846,10,G,t1
2013-02-07 17:24:38.837846,11,G,t3
2013-02-07 17:24:38.837846,12,G,t1
2013-02-07 17:24:38.837846,13,G,t0
2013-02-07 17:24:38.837846,14,G,t0
2013-02-07 17:24:38.837846,15,G,t0
2013-02-07 17:24:38.837846,16,G,t2
2013-02-07 17:24:38.837846,17,G,t3
